CHROMOSOME	ABNORMALITY	CODE	ORGAN	TOTAL_CASES	CHR_ORDER
9	-9	3099	0301	2	9
9	+9	3099	0401	4	9
9	-9	3102	0107	2	9
9	-9	3102	0218	2	9
9	+9	3102	0227	6	9
9	-9	3102	0227	7	9
9	-9	3102	0401	5	9
9	+9	3102	0401	9	9
9	-9	3103	0107	5	9
9	-9	3103	0501	2	9
9	-9	3104	0107	9	9
9	+9	3105	0107	2	9
9	-9	3105	0107	5	9
9	-9	3107	0501	2	9
9	-9	3111	0107	49	9
9	+9	3111	0107	7	9
9	-9	3111	0214	5	9
9	+9	3111	0216	12	9
9	-9	3111	0216	28	9
9	-9	3111	0218	30	9
9	+9	3111	0218	7	9
9	-9	3111	0220	5	9
9	-9	3111	0222	8	9
9	+9	3111	0227	17	9
9	-9	3111	0227	20	9
9	-9	3111	0301	145	9
9	+9	3111	0301	23	9
9	+9	3111	0401	36	9
9	-9	3111	0401	53	9
9	+9	3111	0501	13	9
9	-9	3111	0501	60	9
9	-9	3111	0505	3	9
9	-9	3111	0507	4	9
9	+9	3111	0602	2	9
9	-9	3111	0602	5	9
9	+9	3111	0704	5	9
9	-9	3111	0704	6	9
9	-9	3111	1410	4	9
9	-9	3111		2	9
9	+9	3111		2	9
9	+9	3113	0210	2	9
9	-9	3119	0107	4	9
9	-9	3121	0103	6	9
9	-9	3121	0105	13	9
9	+9	3121	0105	7	9
9	+9	3121	0107	11	9
9	-9	3121	0107	33	9
9	+9	3121	0203	11	9
9	-9	3121	0203	24	9
9	+9	3121	0208	11	9
9	-9	3121	0208	14	9
9	-9	3121	0212	11	9
9	+9	3121	0212	5	9
9	+9	3121	0214	2	9
9	-9	3121	0214	3	9
9	-9	3121	0230	2	9
9	-9	3121	0305	2	9
9	-9	3121	0507	5	9
9	-9	3121	0509	2	9
9	+9	3121	0509	5	9
9	+9	3121	1101	2	9
9	+9	3123	1101	10	9
9	-9	3123	1101	2	9
9	-9	3125	1101	4	9
9	-9	3131	0301	4	9
9	-9	3131	0303	4	9
9	+9	3131	0305	2	9
9	-9	3131	0305	56	9
9	-9	3135	0301	14	9
9	+9	3135	0301	47	9
9	-9	3141	0220	4	9
9	+9	3155	0401	2	9
9	-9	3199	0301	3	9
9	-9	3199	0501	4	9
9	-9	3902	0601	38	9
9	+9	3903	0601	11	9
9	-9	3903	0601	62	9
9	-9	3905	0601	33	9
9	+9	3905	0601	7	9
9	-9	3905	0803	2	9
9	+9	3909	0501	4	9
9	-9	5101	0801	5	9
9	+9	5102	0801	4	9
9	+9	5104	0801	16	9
9	-9	5104	0801	51	9
9	-9	5105	0801	2	9
9	-9	5109	0801	6	9
9	+9	5109	0801	8	9
9	+9	5109	0804	5	9
9	+9	5115	0801	7	9
9	+9	5199	0801	2	9
9	-9	5199	0801	7	9
9	+9	5211	0810	3	9
9	-9	5211	0810	8	9
9	+9	5213	0140	2	9
9	-9	5213	0240	3	9
9	+9	5213	0240	7	9
9	+9	5213	0703	13	9
9	-9	5213	0703	25	9
9	+9	5220	0801	2	9
9	-9	5220	0801	4	9
9	-9	5220	0804	4	9
9	+9	5220	0804	6	9
9	-9	6011	0810	5	9
9	+9	6011	0810	8	9
9	-9	6011	1101	16	9
9	+9	6011	1101	5	9
9	-9	6011	1410	21	9
9	-9	8004	0902	2	9
9	+9	8004	0902	2	9
9	+9	8007	0902	2	9
9	-9	8022	0902	2	9
9	+9	8028	0902	3	9
9	-9	8028	0902	4	9
9	-9	8031	0240	3	9
9	+9	8034	0902	2	9
9	-9	8034	0902	3	9
9	-9	8037	0902	3	9
9	+9	8110	0501	2	9
9	-9	8116	0902	2	9
9	-9	8131	0902	2	9
9	-9	8136	0902	2	9
9	-9	8137	0902	17	9
9	+9	8304	0505	2	9
9	-9	8304	0505	5	9
9	-9	8310	0216	5	9
9	-9	8310	0225	2	9
9	-9	8310	0505	2	9
9	-9	8310	0902	16	9
9	+9	8310	0902	3	9
9	-9	8319	0902	12	9
9	-9	8322	0902	12	9
9	-9	8325	0902	5	9
9	-9	8516	0140	3	9
9	-9	8516	0240	4	9
9	+9	8516	0902	2	9
9	-9	8516	0902	36	9
9	-9	8519	0902	3	9
9	+9	8522	0902	12	9
9	-9	8522	0902	3	9
9	-9	8531	0902	9	9
9	-9	8541	0902	16	9
9	+9	8541	0902	5	9
9	-9	8607	0901	3	9
9	-9	8622	0901	19	9
9	+9	8622	0901	4	9
9	-9	8625	0901	3	9
9	-9	8634	0901	6	9
9	+9	8710	0901	3	9
9	-9	8710	0901	42	9
9	-9	8734	0901	3	9
9	+9	8740	0901	18	9
9	-9	8740	0901	19	9
9	+9	8740	0902	2	9
9	-9	8740	0902	4	9
9	+9	8740	1410	4	9
9	-9	8743	0901	8	9
9	+9	8804	0801	21	9
9	-9	8804	0801	22	9
9	+9	8804	0804	2	9
9	+9	8804	0808	2	9
9	+9	8804		2	9
9	+9	8807	0301	2	9
9	-9	8810	0109	22	9
9	+9	8810	0109	2	9
9	+9	8813	0505	2	9
9	-9	8813	0505	3	9
9	-9	8816	0216	3	9
9	-9	8816	0240	4	9
9	-9	8819	0801	2	9
9	-9	8899	0107	3	9
9	-9	8899	0220	3	9
9	+9	9010	0401	2	9
9	-9	9010	0401	5	9
9	+9	9010	0704	3	9
9	+9	9029		3	9
X	-X	1010		2	23
X	+X	1010		3	23
X	+X	1020		11	23
X	-X	1020		12	23
X	-X	1101		150	23
X	+X	1101		32	23
X	+X	1102		10	23
X	-X	1102		15	23
X	+X	1103		10	23
X	-X	1103		42	23
X	+X	1104		19	23
X	-X	1104		233	23
X	+X	1106		4	23
X	-X	1106		5	23
X	+X	1107		16	23
X	-X	1107		27	23
X	+X	1108		10	23
X	-X	1108		17	23
X	-X	1109		4	23
X	+X	1109		6	23
X	+X	1112		12	23
X	-X	1112		23	23
X	-X	1113		19	23
X	+X	1113		9	23
X	+X	1202		37	23
X	-X	1202		42	23
X	-X	1203		3	23
X	+X	1203		5	23
X	-X	1301		2	23
X	-X	1302		7	23
X	+X	1304		2	23
X	+X	1401		2	23
X	-X	1402		2	23
X	-X	1404		5	23
X	+X	1405		2	23
X	-X	1501		21	23
X	+X	1501		5	23
X	-X	1505		11	23
X	+X	1505		4	23
X	+X	1507		2	23
X	-X	1507		3	23
X	-X	1509		15	23
X	+X	1509		8	23
X	-X	1515		4	23
X	-X	1521		5	23
X	+X	1602		1515	23
X	-X	1602		285	23
X	+X	1702		25	23
X	-X	1702		341	23
X	-X	1708		30	23
X	-X	1710		7	23
X	-X	1801		43	23
X	+X	1801		67	23
X	+X	1802		32	23
X	-X	1802		99	23
X	-X	1804		6	23
X	-X	1808		38	23
X	+X	1808		6	23
X	+X	1810		280	23
X	-X	1810		48	23
X	+X	1812	0210	2	23
X	-X	1812	0210	3	23
X	-X	1812	0216	2	23
X	+X	1814		10	23
X	-X	1814		3	23
X	+X	1816		16	23
X	-X	1816		8	23
X	-X	1818		4	23
X	+X	1820	0601	4	23
X	-X	1820		135	23
X	+X	1820		180	23
X	-X	1822		24	23
X	+X	1822		29	23
X	-X	1835		2	23
X	+X	1835		3	23
X	+X	1840		5	23
X	+X	1899		2	23
X	+X	1901		13	23
X	-X	1901		8	23
X	-X	1902		11	23
X	-X	1906		22	23
X	+X	1906		5	23
X	+X	1908		14	23
X	-X	1908		20	23
X	+X	1910		17	23
X	-X	1910		4	23
X	-X	1912		2	23
X	+X	1912		6	23
X	+X	1914		3	23
X	-X	1914		4	23
X	-X	1918		5	23
X	+X	1922		12	23
X	-X	1922		5	23
X	-X	1926		33	23
X	+X	1926		6	23
X	-X	2001		4	23
X	-X	2002		7	23
X	-X	2003		11	23
X	+X	2003		8	23
X	-X	2004		2	23
X	-X	2005		20	23
X	+X	2005		7	23
X	-X	3001	0401	5	23
X	+X	3001	0401	7	23
X	-X	3003	0210	3	23
X	+X	3003	0227	2	23
X	+X	3003	0501	2	23
X	-X	3003	0501	8	23
X	-X	3003	0702	5	23
X	+X	3003	0702	6	23
X	+X	3003	0704	3	23
X	-X	3003	0704	7	23
X	-X	3031	0301	8	23
X	+X	3055	0401	2	23
X	+X	3099	0401	2	23
X	-X	3099	0401	5	23
X	-X	3101	0509	2	23
X	-X	3102	0107	2	23
X	-X	3102	0218	2	23
X	-X	3102	0227	11	23
X	+X	3102	0227	2	23
X	+X	3102	0401	11	23
X	-X	3102	0401	13	23
X	-X	3102	0507	2	23
X	+X	3103	0107	2	23
X	-X	3103	0107	4	23
X	-X	3103	0501	2	23
X	-X	3103	0602	2	23
X	-X	3103	0704	4	23
X	+X	3104	0107	2	23
X	-X	3104	0107	4	23
X	+X	3105	0107	4	23
X	-X	3105	0107	6	23
X	-X	3107	0501	4	23
X	-X	3107	0505	3	23
X	-X	3111	0107	45	23
X	+X	3111	0107	9	23
X	+X	3111	0214	2	23
X	-X	3111	0214	3	23
X	+X	3111	0216	11	23
X	-X	3111	0216	25	23
X	-X	3111	0218	34	23
X	+X	3111	0218	8	23
X	-X	3111	0220	4	23
X	+X	3111	0222	3	23
X	-X	3111	0222	8	23
X	-X	3111	0227	26	23
X	+X	3111	0227	42	23
X	+X	3111	0301	31	23
X	-X	3111	0301	93	23
X	-X	3111	0401	113	23
X	+X	3111	0401	39	23
X	-X	3111	0501	123	23
X	+X	3111	0501	8	23
X	+X	3111	0505	4	23
X	-X	3111	0505	9	23
X	-X	3111	0507	2	23
X	+X	3111	0704	4	23
X	-X	3111	0704	6	23
X	-X	3111		2	23
X	+X	3111		2	23
X	-X	3113	0210	5	23
X	+X	3115	0210	4	23
X	-X	3121	0101	3	23
X	-X	3121	0103	2	23
X	+X	3121	0105	3	23
X	-X	3121	0105	9	23
X	-X	3121	0107	25	23
X	+X	3121	0107	7	23
X	-X	3121	0203	17	23
X	+X	3121	0203	3	23
X	-X	3121	0208	15	23
X	+X	3121	0208	5	23
X	-X	3121	0212	7	23
X	-X	3121	0305	2	23
X	+X	3121	0507	3	23
X	-X	3121	0507	6	23
X	-X	3121	0509	12	23
X	+X	3121	0509	2	23
X	-X	3121	1101	5	23
X	+X	3123	1101	12	23
X	-X	3123	1101	9	23
X	-X	3125	1101	2	23
X	-X	3131	0301	2	23
X	+X	3131	0301	2	23
X	-X	3131	0305	10	23
X	+X	3131	0305	2	23
X	+X	3135	0301	13	23
X	-X	3135	0301	32	23
X	-X	3141	0220	3	23
X	+X	3141	0220	3	23
X	-X	3151	0107	2	23
X	+X	3151	0107	3	23
X	-X	3199	0210	2	23
X	+X	3199	0401	2	23
X	-X	3199	0501	7	23
X	-X	3199	0509	2	23
X	-X	3199		2	23
X	-X	3902	0501	2	23
X	+X	3902	0601	12	23
X	-X	3902	0601	5	23
X	+X	3903	0240	2	23
X	+X	3903	0501	3	23
X	-X	3903	0601	10	23
X	+X	3903	0601	40	23
X	+X	3903	0803	3	23
X	+X	3905	0601	15	23
X	-X	3905	0601	4	23
X	+X	3909	0501	2	23
X	-X	3909	0501	3	23
X	+X	5101	0801	2	23
X	-X	5101	0801	4	23
X	-X	5102	0801	6	23
X	-X	5103	0801	7	23
X	-X	5103	0804	2	23
X	+X	5104	0801	23	23
X	-X	5104	0801	75	23
X	-X	5107	0801	12	23
X	-X	5109	0801	10	23
X	+X	5109	0801	2	23
X	-X	5109	0804	2	23
X	+X	5115	0801	4	23
X	-X	5199	0801	3	23
X	-X	5211	0810	10	23
X	-X	5213	0240	12	23
X	+X	5213	0703	3	23
X	-X	5213	0703	42	23
X	-X	5213	0902	2	23
X	-X	5220	0801	10	23
X	-X	5220	0804	17	23
X	+X	5220	0804	2	23
X	-X	6011	0509	2	23
X	-X	6011	0810	25	23
X	-X	6011	1101	19	23
X	+X	6011	1101	6	23
X	-X	6011	1410	12	23
X	+X	6011	1410	3	23
X	-X	8028	0902	6	23
X	-X	8031	0240	4	23
X	-X	8031	0902	2	23
X	-X	8037	0902	2	23
X	-X	8116	0902	2	23
X	-X	8125	0902	4	23
X	-X	8128	0902	2	23
X	-X	8131	0902	6	23
X	-X	8137	0902	19	23
X	+X	8137	0902	3	23
X	-X	8304	0505	18	23
X	-X	8307	0902	3	23
X	-X	8310	0216	3	23
X	+X	8310	0240	2	23
X	-X	8310	0240	3	23
X	-X	8310	0505	4	23
X	-X	8310	0902	12	23
X	-X	8316	0902	3	23
X	-X	8319	0509	2	23
X	+X	8319	0902	3	23
X	-X	8319	0902	4	23
X	+X	8322	0902	2	23
X	-X	8322	0902	9	23
X	-X	8419	0902	2	23
X	-X	8504	1202	2	23
X	-X	8510	0808	3	23
X	-X	8510	0902	4	23
X	-X	8516	0140	2	23
X	-X	8516	0240	2	23
X	-X	8516	0902	36	23
X	-X	8519	0210	3	23
X	-X	8519	0902	3	23
X	-X	8522	0902	14	23
X	+X	8522	0902	3	23
X	-X	8531	0902	4	23
X	-X	8541	0902	29	23
X	+X	8541	0902	4	23
X	-X	8599	0220	2	23
X	+X	8599	0220	2	23
X	-X	8599	0902	2	23
X	+X	8599	0902	2	23
X	-X	8622	0901	19	23
X	+X	8622	0901	7	23
X	-X	8625	0901	5	23
X	-X	8631	0901	2	23
X	-X	8634	0901	4	23
X	-X	8710	0901	27	23
X	+X	8710	0901	6	23
X	-X	8734	0901	3	23
X	+X	8740	0901	10	23
X	-X	8740	0901	11	23
X	-X	8740	0902	3	23
X	-X	8743	0901	6	23
X	+X	8804	0801	5	23
X	-X	8804	0801	75	23
X	-X	8804	0808	6	23
X	-X	8807	0301	2	23
X	+X	8810	0109	2	23
X	-X	8810	0109	8	23
X	-X	8813	0505	5	23
X	-X	8816	0216	4	23
X	-X	8816	0240	5	23
X	-X	8899	0107	3	23
X	+X	8899	0107	3	23
X	-X	8899	0220	2	23
X	-X	9029		2	23
X	+X	9029		3	23
X	-X	9049	0101	2	23
X	+X	9049	0401	5	23
X	+X	9059	0901	2	23
X	-X	9059	0902	4	23
Y	-Y	1010		4	24
Y	+Y	1020		3	24
Y	-Y	1020		9	24
Y	-Y	1101		262	24
Y	+Y	1101		34	24
Y	-Y	1102		16	24
Y	+Y	1102		3	24
Y	-Y	1103		54	24
Y	+Y	1103		7	24
Y	+Y	1104		18	24
Y	-Y	1104		520	24
Y	-Y	1106		23	24
Y	+Y	1107		12	24
Y	-Y	1107		73	24
Y	-Y	1108		17	24
Y	+Y	1108		2	24
Y	-Y	1109		14	24
Y	+Y	1109		4	24
Y	-Y	1110		4	24
Y	+Y	1112		12	24
Y	-Y	1112		43	24
Y	+Y	1113		3	24
Y	-Y	1113		8	24
Y	-Y	1202		222	24
Y	+Y	1202		31	24
Y	-Y	1203		21	24
Y	+Y	1203		4	24
Y	+Y	1302		2	24
Y	-Y	1302		30	24
Y	-Y	1303		2	24
Y	+Y	1304		2	24
Y	-Y	1304		3	24
Y	-Y	1401		25	24
Y	-Y	1402		10	24
Y	+Y	1403		2	24
Y	-Y	1403		8	24
Y	-Y	1404		5	24
Y	-Y	1406		3	24
Y	+Y	1501		3	24
Y	-Y	1501		54	24
Y	-Y	1505		46	24
Y	+Y	1505		5	24
Y	-Y	1507		19	24
Y	-Y	1509		40	24
Y	+Y	1509		6	24
Y	-Y	1515		5	24
Y	-Y	1519		8	24
Y	-Y	1521		15	24
Y	+Y	1521		2	24
Y	-Y	1602		214	24
Y	+Y	1602		250	24
Y	-Y	1701		7	24
Y	+Y	1702		26	24
Y	-Y	1702		275	24
Y	-Y	1704		2	24
Y	-Y	1708		17	24
Y	-Y	1710		10	24
Y	+Y	1801		13	24
Y	-Y	1801		60	24
Y	-Y	1802		127	24
Y	+Y	1802		13	24
Y	-Y	1804		14	24
Y	-Y	1806		3	24
Y	+Y	1808		4	24
Y	-Y	1808		59	24
Y	+Y	1810		37	24
Y	-Y	1810		72	24
Y	-Y	1814		2	24
Y	-Y	1816		11	24
Y	+Y	1818		2	24
Y	-Y	1818		3	24
Y	+Y	1820	0601	2	24
Y	-Y	1820	0601	4	24
Y	-Y	1820		166	24
Y	+Y	1820		30	24
Y	-Y	1822		27	24
Y	+Y	1822		5	24
Y	-Y	1835		4	24
Y	-Y	1840		2	24
Y	-Y	1899		4	24
Y	-Y	1901		9	24
Y	-Y	1902		20	24
Y	-Y	1904		2	24
Y	-Y	1906		13	24
Y	+Y	1906		2	24
Y	-Y	1908		31	24
Y	+Y	1908		6	24
Y	+Y	1910		2	24
Y	-Y	1910		3	24
Y	-Y	1912		4	24
Y	-Y	1914		4	24
Y	-Y	1918		14	24
Y	-Y	1922		17	24
Y	+Y	1922		3	24
Y	-Y	1924		2	24
Y	-Y	1926		29	24
Y	-Y	2001		5	24
Y	-Y	2002		7	24
Y	-Y	2003		16	24
Y	-Y	2004		2	24
Y	-Y	2005		15	24
Y	-Y	2410		2	24
Y	-Y	2430		2	24
Y	-Y	2440		2	24
Y	-Y	3003	0210	4	24
Y	-Y	3003	0227	10	24
Y	+Y	3003	0227	3	24
Y	-Y	3003	0301	10	24
Y	-Y	3003	0702	5	24
Y	-Y	3003	0703	5	24
Y	-Y	3031	0301	31	24
Y	-Y	3041	0210	7	24
Y	-Y	3099	1101	2	24
Y	+Y	3099	1101	2	24
Y	-Y	3101	0305	6	24
Y	-Y	3101	0602	2	24
Y	-Y	3102	0107	2	24
Y	+Y	3102	0227	3	24
Y	-Y	3102	0227	5	24
Y	-Y	3103	0107	3	24
Y	-Y	3103	0216	2	24
Y	-Y	3103	0602	2	24
Y	-Y	3104	0107	16	24
Y	+Y	3104	0107	3	24
Y	-Y	3105	0107	7	24
Y	+Y	3111	0107	5	24
Y	-Y	3111	0107	54	24
Y	-Y	3111	0210	4	24
Y	-Y	3111	0214	10	24
Y	+Y	3111	0214	2	24
Y	+Y	3111	0216	2	24
Y	-Y	3111	0216	32	24
Y	-Y	3111	0218	37	24
Y	+Y	3111	0218	7	24
Y	-Y	3111	0220	12	24
Y	-Y	3111	0222	3	24
Y	+Y	3111	0227	19	24
Y	-Y	3111	0227	66	24
Y	+Y	3111	0301	23	24
Y	-Y	3111	0301	381	24
Y	-Y	3111	0305	2	24
Y	-Y	3111	0401	8	24
Y	-Y	3111	0602	67	24
Y	+Y	3111	0602	7	24
Y	-Y	3111	0704	13	24
Y	+Y	3111	0704	2	24
Y	-Y	3111	1410	3	24
Y	-Y	3111		3	24
Y	-Y	3115	0210	8	24
Y	-Y	3117	0210	6	24
Y	-Y	3119	0107	8	24
Y	-Y	3121	0101	5	24
Y	-Y	3121	0103	12	24
Y	+Y	3121	0103	4	24
Y	+Y	3121	0105	2	24
Y	-Y	3121	0105	52	24
Y	+Y	3121	0107	6	24
Y	-Y	3121	0107	71	24
Y	+Y	3121	0203	5	24
Y	-Y	3121	0203	57	24
Y	-Y	3121	0208	30	24
Y	+Y	3121	0208	5	24
Y	-Y	3121	0210	2	24
Y	-Y	3121	0212	28	24
Y	+Y	3121	0212	5	24
Y	-Y	3121	0214	3	24
Y	+Y	3121	0214	3	24
Y	-Y	3121	1101	7	24
Y	-Y	3123	1101	23	24
Y	+Y	3123	1101	5	24
Y	-Y	3125	1101	2	24
Y	-Y	3131	0301	5	24
Y	-Y	3131	0303	5	24
Y	+Y	3131	0305	3	24
Y	-Y	3131	0305	33	24
Y	-Y	3135	0301	18	24
Y	+Y	3135	0301	3	24
Y	+Y	3141	0220	3	24
Y	-Y	3151	0218	2	24
Y	-Y	3199	0210	4	24
Y	-Y	3199	0301	7	24
Y	+Y	3902	0601	18	24
Y	-Y	3902	0601	20	24
Y	-Y	3903	0107	2	24
Y	+Y	3903	0601	22	24
Y	-Y	3903	0601	24	24
Y	+Y	3903	0803	2	24
Y	-Y	3905	0601	10	24
Y	+Y	3905	0601	18	24
Y	-Y	3905	0803	2	24
Y	-Y	3909	0601	3	24
Y	-Y	5101	0801	17	24
Y	-Y	5102	0801	4	24
Y	-Y	5103	0801	25	24
Y	+Y	5103	0801	3	24
Y	+Y	5104	0801	14	24
Y	-Y	5104	0801	173	24
Y	-Y	5107	0801	21	24
Y	-Y	5109	0801	7	24
Y	-Y	5109	0804	2	24
Y	+Y	5109	0808	2	24
Y	+Y	5115	0801	2	24
Y	-Y	5199	0801	7	24
Y	-Y	5211	0810	8	24
Y	+Y	5213	0240	2	24
Y	-Y	5213	0240	3	24
Y	-Y	5213	0703	15	24
Y	+Y	5213	0703	5	24
Y	-Y	5213	0902	2	24
Y	-Y	5213	1410	2	24
Y	-Y	5220	0801	2	24
Y	+Y	5220	0804	3	24
Y	-Y	5220	0804	7	24
Y	-Y	6011	0810	47	24
Y	-Y	6011	1101	14	24
Y	+Y	6011	1101	6	24
Y	-Y	6011	1410	16	24
Y	-Y	8004	0902	2	24
Y	-Y	8028	0902	7	24
Y	-Y	8031	0240	2	24
Y	-Y	8031	0902	2	24
Y	-Y	8037	0902	3	24
Y	+Y	8119	0603	3	24
Y	-Y	8119	0603	9	24
Y	-Y	8119	0902	12	24
Y	-Y	8122	0902	4	24
Y	+Y	8136	0902	2	24
Y	-Y	8137	0902	13	24
Y	-Y	8307	0902	5	24
Y	-Y	8310	0216	2	24
Y	-Y	8310	0240	5	24
Y	-Y	8310	0902	16	24
Y	+Y	8310	0902	2	24
Y	-Y	8319	0902	6	24
Y	+Y	8322	0902	4	24
Y	-Y	8322	0902	6	24
Y	-Y	8325	0902	2	24
Y	-Y	8504	1202	4	24
Y	-Y	8510	0801	5	24
Y	-Y	8510	0902	3	24
Y	-Y	8516	0902	16	24
Y	+Y	8516	0902	2	24
Y	-Y	8522	0902	4	24
Y	+Y	8522	0902	5	24
Y	+Y	8525	0902	3	24
Y	-Y	8541	0902	18	24
Y	+Y	8541	0902	3	24
Y	-Y	8622	0901	23	24
Y	+Y	8622	0901	5	24
Y	-Y	8625	0902	2	24
Y	-Y	8634	0901	5	24
Y	-Y	8710	0901	13	24
Y	+Y	8710	0901	9	24
Y	-Y	8710	0902	2	24
Y	-Y	8734	0901	3	24
Y	+Y	8740	0901	5	24
Y	-Y	8740	0901	6	24
Y	-Y	8743	0901	10	24
Y	-Y	8804	0801	120	24
Y	+Y	8804	0801	6	24
Y	-Y	8804	0804	3	24
Y	-Y	8804		8	24
Y	-Y	8810	0109	12	24
Y	+Y	8810	0109	7	24
Y	-Y	8816	0216	4	24
Y	-Y	9010	0602	14	24
Y	-Y	9010	0902	2	24
Y	-Y	9013	0214	8	24
Y	-Y	9029		23	24
Y	+Y	9029		3	24
Y	-Y	9049	0105	5	24
Y	-Y	9049	0203	17	24
Y	+Y	9049	0203	2	24
Y	-Y	9059	0901	12	24
Y	-Y	9059	0902	15	24
Y	-Y	9059	1201	12	24
Y	+Y	9059	1201	3	24
