REFNO	NAME	NAMEORDER
3308	Shinohara T	10
3308	Yamada T	4
3309	Banno S	1
3309	Hirashima N	2
3309	Nitta M	4
3309	Noda T	3
330	Atkin NB	1
330	Baker MC	2
3310	DeLaat CA	1
3310	Files B	2
3310	Harris RE	3
3310	Lampkin BC	5
3310	Neudorf S	4
3311	Clerici M	1
3311	Lavezzi AM	2
3311	Luporini G	5
3311	Matturri L	6
3311	Pezzuoli G	4
3311	Vergani C	3
3312	Bartram CR	9
3312	Catovsky D	10
3312	Heim S	3
3312	Johansson B	2
3312	Kristoffersson U	4
3312	Malm C	7
3312	Mandahl N	5
3312	Mertens F	1
3312	Mitelman F	11
3312	Othzen A	8
3312	Turesson I	6
3313	Avanzi GC	1
3313	Bertini M	5
3313	Depaoli L	4
3313	Giovinazzo B	2
3313	Pegoraro L	7
3313	Resegotti L	6
3313	Rosso A	3
3314	Behm F	6
3314	Dahl GV	7
3314	Kalwinsky DK	1
3314	Mirro JJr	4
3314	Raimondi SC	2
3314	Santana VM	5
3314	Schell MJ	3
3314	Williams D	8
3315	Babinska M	3
3315	Emerich J	6
3315	Hrabowska M	5
3315	Limon J	7
3315	Mrozek E	4
3315	Mrozek K	1
3315	Nedoszytko B	2
3316	Bosl GJ	6
3316	Chaganti RSK	7
3316	Jhanwar SC	5
3316	Ladanyi M	1
3316	Motzer RJ	4
3316	Reuter VE	3
3316	Samaniego F	2
3317	Cavenee W	4
3317	Croce CM	5
3317	Finver SN	1
3317	Kagan J	3
3317	Martiniere C	2
3318	Amemiya R	9
3318	Fujieda H	3
3318	Hayata Y	10
3318	Iwabuchi A	2
3318	Nakano M	5
3318	Ohyashiki JH	6
3318	Ohyashiki K	1
3318	Serizawa H	8
3318	Suzuki A	4
3318	Toyama K	7
3319	Braunstein G	4
3319	Goodman BK	2
3319	Goodman MD	1
3319	Lubin MB	3
3319	Rotter JI	5
3319	Schreck RR	6
331	Cailleau R	3
331	Jones Cruciger QV	1
331	Pathak S	2
3320	Abe T	9
3320	Horiike S	1
3320	Inazawa J	8
3320	Kashima K	7
3320	Misawa S	3
3320	Nishigaki H	4
3320	Okuda T	5
3320	Taniwaki M	2
3320	Yokota S	6
3321	Geraedts JPM	7
3321	Kornips F	6
3321	Nederlof PM	1
3321	Raap AK	3
3321	Tanke HJ	4
3321	van der Flier S	2
3321	van der Ploeg M	5
3322	akerman M	6
3322	Heim S	2
3322	Johnsson A	3
3322	Kristoffersson U	1
3322	Mandahl N	4
3322	Mitelman F	7
3322	Olsson H	5
3323	Bekassy AN	2
3323	Garwicz S	3
3323	Heim S	1
3323	Heldrup J	4
3323	Kristoffersson U	5
3323	Mandahl N	6
3323	Mitelman F	8
3323	Wiebe T	7
3324	Debiec-Rychter M	1
3324	Jankowska J	4
3324	Kaluzewski B	2
3324	Saryusz-Wolska H	3
3325	Dahlenfors R	2
3325	Mark J	1
3325	Nordquist A	4
3325	Stenman G	3
3326	Heerema NA	2
3326	Milatovich A	1
3326	Palmer CG	3
3327	Bartnitzke S	3
3327	Bullderdiek J	5
3327	Meyer K	2
3327	Schloot W	4
3327	Stern C	1
3328	Floderus U-M	4
3328	Heim S	2
3328	Mandahl N	3
3328	Mitelman F	6
3328	Pejovic T	1
3328	Willen H	5
3329	Atkin NB	1
3329	Fox MF	2
332	Abramson CS	3
332	Arthur DC	2
332	Brunning RD	7
332	Heideman RL	6
332	Kersey JH	5
332	McKenna RW	4
332	Parkin JL	1
3330	Bixenman HA	3
3330	Decker H-JH	1
3330	Li FP	2
3330	Sandberg AA	4
3331	Gordon J	1
3331	Moreau L	3
3331	Nowell PC	4
3331	Silberstein L	2
3332	Kowal-Vern A	2
3332	Melnyk A	1
3333	aman P	2
3333	Klein G	5
3333	Lewin N	1
3333	Mellstedt H	3
3333	Zech L	4
3334	Broun ER	1
3334	Heerema NA	2
3334	Tricot G	3
3335	Dahl N	1
3335	Gustavson K-H	2
3335	Gustavsson I	4
3335	Pettersson U	5
3335	Rune C	3
3336	Gale RP	3
3336	Koeffler HP	2
3336	Schreck RR	5
3336	Sparkes RS	4
3336	Sun G	1
3337	Kerim S	2
3337	Michaux JL	4
3337	Rege-Cambrin G	1
3337	Saglio G	6
3337	Scaravaglio P	3
3337	Van Den Berghe H	5
3338	Baltimore D	4
3338	Kamps MP	1
3338	Murre C	2
3338	Sun X	3
3339	Abe T	4
3339	Hanada R	7
3339	Hayashi Y	1
3339	Inaba T	6
3339	Kojima S	5
3339	Nakazawa S	3
3339	Sugita K	2
3339	Yamamoto K	8
333	Balakirev SA	8
333	Fleischman EW	1
333	Frenkel MA	4
333	Konstantinova LN	6
333	Prigogina EL	2
333	Puchkova GP	7
333	Volkova MA	3
333	Zakhartchenko NA	5
3340	Baer MR	1
3340	Block AMW	5
3340	Jani Sait SN	3
3340	Preisler HD	7
3340	Sandberg AA	6
3340	Sawyer AM	4
3340	Sreekantaiah C	2
3341	Bauters F	4
3341	Fenaux P	1
3341	Gardin C	3
3341	Lai JL	2
3342	Behm FG	10
3342	Borowitz MJ	9
3342	Carroll AJ	2
3342	Crist WM	5
3342	Land VJ	4
3342	Lock AT	11
3342	Pui C-H	1
3342	Pullen DJ	8
3342	Raimondi SC	3
3342	Shuster JJ	6
3342	Williams DL	7
3343	Grosveld G	6
3343	Hermans A	3
3343	Meijer D	4
3343	Selleri L	1
3343	Torelli G	5
3343	von Lindern M	2
3344	Bowcock AM	4
3344	Carroll WL	6
3344	Chang SSY	3
3344	Cowan MJ	7
3344	Eaves AC	10
3344	Eaves CJ	9
3344	Glader BE	8
3344	Kan YW	11
3344	Rogers PCJ	5
3344	Shannon KM	1
3344	Turhan AG	2
3345	Buist J	4
3345	de Jong B	3
3345	Oosterhuis JW	2
3345	Schraffordt Koops H	5
3345	Vos AM	1
3346	Elmfors B	4
3346	Floderus U-M	5
3346	Furgyik S	6
3346	Heim S	2
3346	Helm G	7
3346	Mandahl N	3
3346	Mitelman F	9
3346	Pejovic T	1
3346	Willen H	8
3347	Chaganti RSK	8
3347	Desai SB	3
3347	Ebrahim SAD	1
3347	Filippa DA	6
3347	Jhanwar SC	5
3347	Ladanyi M	2
3347	Lieberman PH	7
3347	Offit K	4
3348	Albain KS	1
3348	Le Beau MM	2
3348	Schumacher H	4
3348	Ullirsch R	3
3349	Cassingena R	5
3349	Dutrillaux B	6
3349	Gerbault-Seureau M	2
3349	Saint-Ruf C	1
3349	Viegas-Pequignot E	3
3349	Zafrani B	4
334	Hayashi Y	2
334	Kaneko Y	1
334	Sakurai M	3
3350	Layton M	2
3350	Secker-Walker LM	3
3350	Shippey CA	1
3351	Angervall L	4
3351	Kindblom L-G	2
3351	Stenman G	1
3351	Willems J	3
3352	Bove K	3
3352	Gotwals B	4
3352	Lampkin B	5
3352	Soukup S	2
3352	Wang-Wuu S	1
3353	Gil R	2
3353	Gregori-Romero M	3
3353	Llombart-Bosch A	5
3353	Lopez-Gines CL	1
3353	Pellin A	4
3354	Feller AC	2
3354	Grote W	5
3354	Lohmeyer J	4
3354	Schlegelberger B	1
3354	Wacker H-H	3
3355	Bello MJ	1
3355	Rey JA	2
3356	Andersen J	3
3356	Blichert-Toft M	2
3356	Nielsen KV	1
3357	Baer R	10
3357	Buchanan G	5
3357	Carroll A	6
3357	Cheng J-T	2
3357	Chen Q	1
3357	Crist W	7
3357	Ozanne B	8
3357	Schneider N	4
3357	Siciliano MJ	9
3357	Tsai L-H	3
3358	Abe Y	1
3358	Muta K	2
3358	Nawata H	6
3358	Nishimura J	5
3358	Takahira H	4
3358	Yufu Y	3
3359	Dyer MJS	1
3359	Fischer P	2
3359	Karpas A	5
3359	Labastide W	4
3359	Nacheva E	3
335	Check I	3
335	Kaneko Y	1
335	Moohr JW	5
335	Rowley JD	2
335	Variakojis D	4
3360	Cremer T	3
3360	Gezer S	5
3360	Kolluri RV	1
3360	Manuelidis L	2
3360	Raza A	6
3360	Sait S	4
3361	Fujii Y	1
3361	Hongo T	4
3361	Igarashi Y	5
3361	Matui Y	2
3361	Nakagawa Y	3
3361	Nakagome Y	7
3361	Tobayama S	8
3361	Yamada M	6
3362	Dowding C	3
3362	Goldman JM	5
3362	Ifrah N	4
3362	Jaubert J	1
3362	Martiat P	2
3363	Guerrasio A	1
3363	Rosso C	2
3363	Saglio G	5
3363	Tassinari A	3
3363	Zaccaria A	4
3364	Baker E	2
3364	Callen DF	3
3364	Garson OM	4
3364	Sutherland GR	1
3364	West AK	5
3365	Douglass EC	1
3365	Meyer WH	5
3365	Parham D	4
3365	Rowe ST	2
3365	Thompson EI	6
3365	Valentine M	3
3366	Fukuhara S	3
3366	Furukawa T	2
3366	Honjo T	10
3366	Kamesaki H	5
3366	Kawakami T	9
3366	Le Beau MM	7
3366	McKeithan TW	8
3366	Ohno H	1
3366	Shows TB	6
3366	Zong SQ	4
3367	Dahlenfors R	2
3367	Mark J	1
3367	Nordquist A	4
3367	Stenman G	3
3368	Miser JS	2
3368	Moertel CL	1
3369	Adachi K	7
3369	Horibe K	2
3369	Iwamura H	5
3369	Matsuoka H	6
3369	Morishima Y	8
3369	Ohno R	9
3369	Oiwa K	3
3369	Osada S	1
3369	Ueda R	10
3369	Utsumi KR	11
3369	Yoshida J	4
336	Golomb HM	5
336	Kaneko Y	2
336	Kinnealey A	4
336	Rowley JD	6
336	Streuli RA	1
336	Variakojis D	3
3370	Nayak BN	1
3370	Ray M	3
3370	Sokal J	2
3371	Baer R	5
3371	Cheng J-T	1
3371	Embrey J	4
3371	Hernandez J	3
3371	Yang CY-C	2
3372	Creighton SP	4
3372	Friedman JM	2
3372	Gilchrist DM	1
3372	Rogers PCJ	3
3373	Amakawa R	1
3373	Fukuhara S	2
3373	Horii M	5
3373	Kakita T	8
3373	Kato I	7
3373	Matsuyama F	6
3373	Nagauchi O	9
3373	Ohno H	3
3373	Tanabe S	4
3374	Beris Ph	4
3374	Jotterand-Bellomo M	1
3374	Parlier V	2
3374	Schmidt PM	3
3375	Bauters F	5
3375	Cosson A	6
3375	Deminatti M	7
3375	Fenaux P	3
3375	Lai JL	1
3375	Le Baron F	4
3375	Zandecki M	2
3376	Fruchtman S	3
3376	Najfeld V	1
3376	Scalise A	2
3376	Troy K	4
3377	Geleick D	1
3377	Matter A	3
3377	Muller H	2
3377	Regenass U	5
3377	Torhorst J	4
3378	Guerrasio A	3
3378	Kerim S	1
3378	Rege-Cambrin G	2
3378	Rosso C	4
3378	Van Den Berghe H	5
3379	Benitez J	2
3379	Rivas C	3
3379	Santos M	1
337	Hogstedt B	1
337	Mitelman F	3
337	Nilsson PG	2
3380	Ichimaru M	9
3380	Itoyama T	5
3380	Jinnai I	3
3380	Jubashi T	2
3380	Moriuchi Y	7
3380	Nakamura H	1
3380	Sadamori N	8
3380	Sasagawa I	4
3380	Tokunaga S	6
3381	Morgan R	2
3381	Ondreyco S	3
3381	Sandberg AA	4
3381	Walter TA	1
3382	Celso B	3
3382	Rosti G	5
3382	Tassinari A	4
3382	Testoni N	1
3382	Tura S	6
3382	Zaccaria A	2
3383	Grosveld G	3
3383	Shivji MKK	2
3383	van der Feltz MJM	1
3383	Wiedemann LM	4
3384	Behm FG	2
3384	Crist WM	11
3384	Dahl GV	9
3384	Dodge RK	4
3384	George SL	5
3384	Kalwinsky DK	8
3384	Mirro JJr	7
3384	Murphy SB	10
3384	Pui C-H	1
3384	Raimondi SC	3
3384	Rivera GK	6
3384	Williams DL	12
3385	Bassion S	4
3385	Dobin S	2
3385	Donner LR	1
3385	Harrington D	3
3385	Peterson RF	6
3385	Rappaport ES	5
3386	Dohy H	9
3386	Hong J	3
3386	Kamada N	6
3386	Kuramoto A	8
3386	Kyo T	10
3386	Oguma N	5
3386	Shigeta C	4
3386	Takechi M	2
3386	Takimoto Y	7
3386	Tanaka K	1
3387	Saxne T	1
3387	Turesson I	2
3387	Wollheim FA	3
3388	Bitter MA	1
3388	Franklin WA	2
3388	Larson RA	3
3388	Le Beau MM	6
3388	McKeithan TW	4
3388	Rubin CM	5
3388	Stephens JK	7
3388	Vardiman JW	8
3389	Bodewadt-Radzun S	4
3389	Grote W	5
3389	Nolle I	1
3389	Schlegelberger B	2
3389	Schmitz N	3
338	Halbrecht I	2
338	Shabtai F	1
3390	Clark RE	1
3390	Geddes AD	2
3390	Jacobs A	4
3390	Whittaker JA	3
3391	Claxton D	1
3391	Gutterman JU	5
3391	Kantarjian H	2
3391	Kurzrock R	3
3391	Talpaz M	6
3391	Trujillo JM	4
3392	Laszlo A	2
3392	Selypes A	1
3393	Finke J	4
3393	Mayfrank L	2
3393	Schempp W	5
3393	Schwechheimer K	3
3393	Wullich B	1
3394	Babu R	5
3394	Carey J	4
3394	Janakiraman N	2
3394	Raju UR	3
3394	Raman BKS	1
3394	Van Dyke DL	6
3394	Van Slyck EJ	7
3395	Fonatsch C	2
3395	Haase D	1
3396	Iwabuchi A	5
3396	Iwabuchi H	3
3396	Ohyashiki JH	2
3396	Ohyashiki K	1
3396	Tauchi T	4
3396	Toyama K	6
3397	Carstairs KC	2
3397	Dube ID	3
3397	Keating A	4
3397	Stewart K	1
3398	Bastard C	2
3398	Dastugue N	4
3398	Hemet J	11
3398	Huret J-L	5
3398	Kristoffersson U	6
3398	Magaud J-P	7
3398	Mason DY	1
3398	Nezelof C	8
3398	Rimokh R	3
3398	Tilly H	9
3398	Vannier J-P	10
3398	Warnke R	12
3399	McKeithan TW	3
3399	Ohno H	1
3399	Takimoto G	2
339	Abe R	2
339	Kaneko Y	1
339	Sakurai M	4
339	Sampi K	3
33	Hirschhorn K	3
33	Hsu LYF	2
33	Kaffe S	1
3400	Bakhshi A	5
3400	Cossman J	6
3400	Fast P	4
3400	Hua C	1
3400	Ko H-S	3
3400	Raffeld M	2
3401	Harbott J	2
3401	Lampert F	4
3401	Ritterbach J	1
3401	Ritter J	3
3402	Bishop JM	2
3402	Shtivelman E	1
3403	Chaganti RSK	7
3403	Clarkson BC	6
3403	Filippa D	4
3403	Hollis R	3
3403	Jhanwar SC	5
3403	Koduru PRK	2
3403	Offit K	1
3404	Fujita S	3
3404	Fukuoka T	2
3404	Yanagisawa K	1
3405	Bloomstone J	5
3405	Carroll AJ	9
3405	Crist WM	8
3405	Deaven LL	7
3405	Hockett RD	2
3405	Korsmeyer SJ	10
3405	McGuire EA	4
3405	Morton CC	6
3405	Roberts CWM	3
3405	Zutter M	1
3406	Abe T	10
3406	Horiike S	5
3406	Inazawa J	9
3406	Misawa S	8
3406	Nakagawa H	2
3406	Nishida K	6
3406	Nishigaki H	4
3406	Tanaka S	3
3406	Taniwaki M	1
3406	Tsuda S	7
3407	Bartholomew C	3
3407	Ihle JN	8
3407	Le Beau MM	7
3407	Morishita K	1
3407	Parganas E	2
3407	Raimondi SC	6
3407	Sacchi N	4
3407	Valentine MB	5
3408	Sun G	1
3408	Wang B	2
3408	Yang A	3
3408	Yu D	4
3409	Abdi SIA	1
3409	Ahmad M	3
3409	Saleem M	2
340	Esseltine DW	1
340	Gordon J	5
340	Reece E	4
340	Seemayer T	3
340	Vekemans M	2
340	Whitehead VM	6
3410	Floderus U-M	4
3410	Heim S	2
3410	Mandahl N	3
3410	Mitelman F	6
3410	Nilbert M	1
3410	Willen H	5
3411	Biorklund A	6
3411	Dictor M	7
3411	Heim S	4
3411	Higashi K	2
3411	Jin Y	1
3411	Mandahl N	3
3411	Mitelman F	8
3411	Wennerberg J	5
3412	Calderone C	3
3412	Della Porta G	7
3412	Lombardi L	5
3412	Miozzo M	1
3412	Pierotti MA	6
3412	Pilotti S	4
3412	Sozzi G	2
3413	Beckman E	3
3413	Larson RA	5
3413	Le Beau MM	7
3413	McKeithan TW	6
3413	Olopade O	2
3413	Rowley JD	8
3413	Thangavelu M	1
3413	Vardiman JW	4
3414	Garson M	3
3414	Hasthorpe S	4
3414	Irving L	2
3414	Lukeis R	1
3415	Martineau M	3
3415	Secker-Walker LM	4
3415	Shippey CA	2
3415	Yamada T	1
3416	Eilender D	2
3416	Frej A-K	5
3416	Ledbetter DH	6
3416	Lemons RS	1
3416	McConnell T	8
3416	O'Connell P	9
3416	Rebentisch M	4
3416	Waldmann RA	3
3416	Willman C	7
3417	Hunt JD	1
3417	Tereba A	2
3418	Bouts MJ	5
3418	Hagemeijer A	1
3418	Hoogsteden HC	7
3418	Moret M	4
3418	van der Kwast ThH	6
3418	Van Drunen E	3
3418	Versnel MA	2
3419	Chen Y-C	4
3419	Lin D-T	5
3419	Lin K-H	6
3419	Lin M-T	1
3419	Tien H-F	2
3419	Wang C-H	3
341	Abbott GD	4
341	Fitzgerald PH	2
341	Fraser GJ	3
341	Heaton DC	1
3420	Dallorso S	1
3420	Garre ML	3
3420	Haupt R	4
3420	Pasino M	5
3420	Sansone R	6
3420	Sessarego M	2
3421	Lam-Po-Tang PRL	4
3421	Mansberg R	3
3421	Sharma P	2
3421	Yip M-Y	1
3422	Gilliland G	1
3422	Patterson EJ	2
3422	Rosenthal DS	3
3422	Tantravahi R	4
3423	Borek DA	3
3423	Bridge JA	1
3423	Hackbarth DA	4
3423	Neff JR	2
3424	Armitage JO	4
3424	Sanger WG	2
3424	Schouten HC	1
3424	Weisenburger DD	3
3425	Chadduck WM	2
3425	Keltzel M	3
3425	Sawyer JR	1
3426	Berger CS	2
3426	Kiechle-Schwarz M	1
3426	Sandberg AA	4
3426	Surti U	3
3427	Chadduck WM	5
3427	Goosen LS	4
3427	Hobson EA	3
3427	Roloson GJ	2
3427	Sawyer JR	1
3428	Mitchell ELD	1
3429	Leong SPL	2
3429	Sandberg AA	3
3429	Sreekantaiah C	1
342	Berger R	1
342	Bernheim A	2
342	Daniel MT	3
342	Flandrin G	5
342	Valensi F	4
3430	Lester EP	2
3430	Tharapel SA	1
3431	Brothman AR	1
3431	Ghosn C	2
3431	Werner E	3
3432	Ben-Bassat I	5
3432	Berkowicz M	1
3432	Mamon Z	4
3432	Ramot B	6
3432	Resnitzky P	3
3432	Rosner E	2
3433	Bhatia PS	3
3433	Bridge JA	1
3433	Murphey MD	5
3433	Neff JR	2
3433	Sanger WG	4
3434	akerman M	6
3434	Heim S	5
3434	Mandahl N	2
3434	Mitelman F	7
3434	Nilbert M	4
3434	orndal C	1
3434	Rydholm A	3
3435	Bartram CR	7
3435	Fioretos T	3
3435	Heim S	4
3435	Johansson B	1
3435	Kristoffersson U	5
3435	Mandahl N	6
3435	Mertens F	2
3435	Mitelman F	8
3436	Burnett AK	4
3436	McDonald GA	3
3436	Mills KI	2
3436	Sproul AM	1
3437	Birnie GD	1
3437	Goyns MH	3
3437	MacKenzie ED	2
3437	Pollock A	4
3438	Foadi MD	2
3438	Morgan GJ	3
3438	Price CM	1
3438	Wiedemann LM	4
3439	Beverstock GC	1
3439	Bodvarsson A	3
3439	Jonkers GJPM	4
3439	Roozendaal KJ	2
3439	van de Keur D	5
3439	Webster MR	7
3439	Wessels H	6
343	Dohy H	2
343	Kamada N	1
343	Kuramoto A	5
343	Oguma N	4
343	Okada K	3
343	Tanaka K	6
343	Uchino H	7
3440	Benz-Lemoine E	5
3440	Brizard A	3
3440	Guilhot F	6
3440	Heerema NA	2
3440	Huret JL	1
3440	Provisor AJ	4
3440	Savage JRK	7
3440	Tanzer J	8
3441	Hatae Y	6
3441	Hatayama Y	4
3441	Ishikawa Y	2
3441	Nakadate H	5
3441	Ohkawa M	3
3441	Shikano T	1
3441	Takeda T	7
3442	Grosveld G	8
3442	Hagemeijer A	7
3442	Hoefsloot L	3
3442	Meeuwsen T	5
3442	Moret M	4
3442	Soekarman D	1
3442	van Baal J	6
3442	van Denderen J	2
3443	Barczuk L	7
3443	Berry R	8
3443	Hays T	4
3443	Jamieson B	6
3443	Mierau G	3
3443	Morse H	5
3443	Odom L	9
3443	Stork L	1
3443	Wilson H	2
3444	Douglass EC	2
3444	Look AT	3
3444	Valentine M	1
3445	Gong J	8
3445	Guo Y	2
3445	Gu Y	7
3445	Lin B	3
3445	Lu D	5
3445	Wang L	9
3445	Wang M	6
3445	Xue Y	1
3445	Zhang G	4
3446	Berger R	8
3446	Chen S-J	5
3446	Chen Z	6
3446	Grausz D	1
3446	Hillion J	4
3446	Lanotte M	2
3446	Morinet F	7
3446	Valensi F	3
3447	Lee EJ	1
3447	Schiffer CA	2
3447	Testa JR	4
3447	Tomiyasu T	3
3448	Baranger L	1
3448	Baruchel A	2
3448	Berger R	5
3448	Leverger G	3
3448	Schaison G	4
3449	Hossfeld DK	3
3449	Kuse R	2
3449	Weh HJ	1
344	Kristoffersson U	1
344	Mark-Vendel E	3
344	Mitelman F	4
344	Olsson H	2
3450	Beverstock GC	3
3450	Breuning MH	10
3450	Dauwerse JG	1
3450	Hagemeijer A	7
3450	Kievits T	2
3450	Pearson PL	8
3450	Smit E	5
3450	van der Keur D	4
3450	van Ommen G-JB	9
3450	Wessels HW	6
3451	Blaney C	7
3451	Conneally E	6
3451	Fischer PE	2
3451	Hayhoe FGJ	8
3451	Karpas A	9
3451	Labastide W	4
3451	Lawlor E	5
3451	Nacheva E	1
3451	Sherrington PD	3
3452	Abe R	1
3452	Akaike Y	2
3452	Ishibashi T	5
3452	Kariyone S	9
3452	Kimura H	7
3452	Mita M	6
3452	Shikama Y	4
3452	Uchida T	8
3452	Wakasa H	10
3452	Yokoyama A	3
3453	Anderson J	4
3453	Armitage JO	5
3453	Sanger WG	2
3453	Schouten HC	1
3453	Weisenburger DD	3
3454	Knuutila S	4
3454	Larramendy ML	1
3454	Peltomaki P	2
3454	Salonen E	3
3455	Ahmed CMI	3
3455	Daniel L	2
3455	Elias A	4
3455	Lebowitz P	5
3455	Morris SW	1
3456	Brothman AR	1
3456	McNeal JE	4
3456	Patel AM	3
3456	Peehl DM	2
3457	Farber M	4
3457	Heyner S	2
3457	Noumoff JS	5
3457	Satyaswaroop PG	3
3457	Simon D	1
3458	Kaneko Y	2
3458	Kobayashi H	1
3458	Maseki N	3
3458	Sakurai M	4
3459	Berger CS	3
3459	Fan S-X	1
3459	Medchill M	4
3459	Pedron S	5
3459	Sandberg AA	6
3459	Sreekantaiah C	2
345	Imamura N	1
345	Kamada N	2
345	Kuramoto A	3
3460	Fonatsch C	2
3460	Hild F	1
3461	Bauchinger M	2
3461	Strauss PG	4
3461	Wilmanns W	3
3461	Zitzelsberger H	1
3462	Brinck-Johnsen T	5
3462	Gibson SH	4
3462	Noll WW	3
3462	Pettengill OS	2
3462	Wurster-Hill DH	1
3463	Jones MC	2
3463	Kadota RP	3
3463	Krous HF	4
3463	Mascarello JT	1
3464	Davies H	3
3464	Khokhar MT	2
3464	Lawler SD	1
3464	Powles R	5
3464	Williams GJ	4
3465	Britton V	1
3465	Kwan Y-L	2
3465	White L	3
3465	Yip M-Y	4
3466	Cossu L	2
3466	Licheri S	3
3466	Vanni R	1
3467	Abdelhay E	6
3467	Dobbin J	4
3467	Pereira MSO	7
3467	Silva MLM	1
3467	Souza JM	5
3467	Tabak D	3
3467	Valente AN	2
3468	Heim S	3
3468	Johansson B	1
3468	Kristoffersson U	4
3468	Mertens F	2
3468	Mitelman F	5
3469	Heim S	3
3469	Johansson B	2
3469	Kristoffersson U	4
3469	Mertens F	1
3469	Mitelman F	5
346	Bottura C	1
346	Coutinho V	2
3470	Heim S	3
3470	Johansson B	1
3470	Kristoffersson U	4
3470	Mandahl N	5
3470	Mertens F	2
3470	Mitelman F	7
3470	Nilsson P-G	6
3471	Bartram CR	3
3471	Becher R	1
3471	Carbonell F	2
3472	Aventin A	1
3472	Bordes R	6
3472	Brunet S	4
3472	Guanyabens C	3
3472	Mecucci C	2
3472	Soler J	5
3472	Van Den Berghe H	7
3473	Abe T	11
3473	Horiike S	7
3473	Inazawa J	9
3473	Kashima K	8
3473	Misawa S	3
3473	Nakagawa H	5
3473	Nishigaki H	2
3473	Sonoda Y	10
3473	Tanaka S	1
3473	Taniwaki M	4
3473	Yashige H	6
3474	Harlozinska-Szmyrka A	6
3474	Haus O	1
3474	Jagielski J	7
3474	Kotlarek-Haus S	8
3474	Kozlowska J	5
3474	Kuliszkiewicz-Janus M	4
3474	Laskowski M	3
3474	Noworolska A	2
3475	Chessells JM	4
3475	Ganly P	3
3475	Gibbons B	1
3475	Katz FE	2
3476	Alberts KA	6
3476	Eneroth M	1
3476	Heim S	3
3476	Mandahl N	2
3476	Mitelman F	7
3476	Rydholm A	5
3476	Willen H	4
3477	Roberts CG	1
3477	Tattersall MHN	2
3478	Bauchinger M	1
3478	Mezger J	2
3479	Fletcher CDM	2
3479	Gusterson BA	4
3479	Smith MA	3
3479	Smith S	1
347	Kamada N	6
347	Kawaguchi Y	2
347	Kodama M	3
347	Tanaka Y	4
347	Ueda K	1
347	Usui T	5
3480	Defferrari R	2
3480	Dejana A	3
3480	Salvidio E	4
3480	Sessarego M	1
3481	Delannoy A	3
3481	Mecucci C	2
3481	Van Den Berghe EA	1
3481	Van Den Berghe H	4
3482	Celli P	4
3482	Chisesi T	2
3482	Montaldi A	1
3482	Stella M	6
3482	Stracca-Pansa V	3
3482	Vespignani M	5
3483	Ishii K	3
3483	Iwahara Y	2
3483	Miyoshi I	7
3483	Niiya K	1
3483	Ohtsuki Y	6
3483	Taguchi H	5
3483	Takeuchi T	4
3484	Rodjer S	1
3484	Swolin B	2
3484	Weinfeld A	3
3484	Westin J	4
3485	Benn P	5
3485	Dittmar K	3
3485	Grossman A	2
3485	Weinstein M	1
3485	Weiss R	4
3486	Babu VR	1
3486	Cerny JC	3
3486	Miles BJ	2
3486	Van Dyke DL	5
3486	Weiss L	4
3487	Franssila KO	2
3487	Knuutila S	4
3487	Kovanen PE	1
3487	Peltomaki P	3
3488	Ben-Bassat I	5
3488	Berkowicz M	2
3488	Neuman Y	4
3488	Ramot B	6
3488	Rechavi G	1
3488	Rosner E	3
3489	Calasanz MJ	2
3489	Cigudosa JC	1
3489	Ezpeleta I	4
3489	Gullon A	3
3489	Oyarzabal FJ	5
348	Barcos M	2
348	Kakati S	1
348	Sandberg AA	3
3490	Adhvaryu SG	1
3490	Balar DB	3
3490	Jani KH	2
3490	Shah PM	4
3491	Bailey D	4
3491	Carstairs K	6
3491	Colwill R	1
3491	Deharven E	5
3491	Dube I	2
3491	Pantalony D	7
3491	Scott JG	3
3492	Berger C	6
3492	Bixenman H	5
3492	Cannizzaro LA	2
3492	Decker H-JH	1
3492	Leong SPL	4
3492	Mendez MJ	3
3492	Sandberg AA	7
3493	Bowen D	3
3493	Geddes D	2
3493	Podolak-Dawidziak M	1
3494	Miura I	1
3494	Resau J	2
3494	Testa JR	4
3494	Tomiyasu T	3
3495	Burvall K	4
3495	Einhorn S	1
3495	Gahrton G	5
3495	Juliusson G	3
3495	Meeker T	2
3496	Fujieda H	2
3496	Iwabuchi A	3
3496	Ohyashiki JH	4
3496	Ohyashiki K	1
3496	Toyama K	5
3497	Beverstock GC	1
3497	Mollevanger P	5
3497	Ploem JE	2
3497	van de Keur D	4
3497	Wessels H	3
3498	Gorman PA	1
3498	Malone M	2
3498	Pritchard J	3
3498	Sheer D	4
3499	Bal S	1
3499	Ray M	3
3499	Williams G	2
349	Kohno S-I	2
349	Minowada J	4
349	Sandberg AA	1
349	Wake N	3
34	Engel E	1
34	Flexner JM	3
34	Krantz SB	4
34	McGee BJ	2
3500	Aissaoui Z	2
3500	Collyn-d'Hooghe M	3
3500	Delfau MH	4
3500	Deminatti M	9
3500	Desablens B	8
3500	Fenaux P	6
3500	Grandchamp B	5
3500	Jouet JP	7
3500	Kerckaert JP	11
3500	Lai JL	1
3500	Loucheux-Lefebvre MH	10
3501	Kanda N	3
3501	Kazuma M	6
3501	Kubota K	8
3501	Masuda M	4
3501	Mizoguchi H	5
3501	Nomura Y	9
3501	Okada M	1
3501	Tada M	2
3501	Wada E	7
3502	Roberts CG	1
